,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
1,2U.mp3,143.5546875,181528,1287.4326241134752,0.3375073969364166,0.2971639037132263,0.08830638974905014,0.37838125228881836,0.26261380314826965,0.06896600872278214,0.23309303905916479,0.17029670717749068,0.029000968475496002,13.304529190063477,100.01612854003906,10003.2265625,1.3757200241088867,38.41594314575195,1475.7845458984375,0.010135302320122719,2.87200665473938,8.248422622680664,0.22894437611103058,0.08033843338489532,0.0064542642794549465,2373.0816997130128,1105.466467041579,1222056.1097533905,2689.029197783429,724.1515517151287,524395.4698514286,20.90134658363775,6.455672926660899,41.67571293602249,5503.270889140504,2526.483680547503,6383119.788072857,2.4108824387250176,2.770893537065645,7.67785099375216,-0.024892906915312853,0.13352891329536393,0.017829970685840815,0.0935725634312113,0.07208724291687553,0.005196570591356621,4.505285687628202e-06,0.1955176442861557,0.0382271483540535,4.71416897198651e-05,0.08700449764728546,0.007569781970232725,3.503891156462585,1.8844949552158197,3.551321236233874
2,Adele - Hello.mp3,172.265625,198026,1692.5299145299145,0.5924414992332458,0.26070502400398254,0.06796710193157196,0.6479858756065369,0.22200216352939606,0.04928496107459068,0.27867029502736845,0.07534056014321079,0.005676200002692763,0.049924761056900024,0.7627736330032349,0.5818236470222473,-13.347635269165039,102.19857788085938,10444.548828125,0.007924072444438934,2.132575035095215,4.547876358032227,0.0094155827537179,0.011820241808891296,0.00013971811858937144,1586.9142048571537,769.8718197514441,592702.6188474001,1941.7422730400963,589.0461286632357,346975.3416931452,16.57067053502246,7.30884974511919,53.41928459672885,3186.2515665060228,1733.3611429740383,3004540.8519722642,0.13611562302409844,0.27808251088941766,0.07732988286256309,-0.006082840113586899,0.05672984159289096,0.0032182749271545013,0.07106854229150542,0.05533182320282572,0.003061610658948762,-0.00017616468539927155,0.007753837388008833,6.012199446558952e-05,-0.00029275144333951175,0.009900380857288837,9.80175391305238e-05,31.933242630385486,10.268238007403092,105.43671177667741
3,Alan Walker - Darkside (feat. AuRa and Tomine Harket).mp3,86.1328125,108798,1279.9764705882353,0.2982815206050873,0.3007715046405792,0.09046350419521332,0.3403065800666809,0.2880409359931946,0.08296758681535721,0.21715102134763514,0.19020716932074938,0.036178767261012226,9.486384391784668,62.7560920715332,3938.326904296875,0.05718419700860977,44.20118713378906,1953.7449951171875,0.013410734944045544,2.1615476608276367,4.672288417816162,0.1919022798538208,0.08785908669233322,0.007719218730926514,2064.748029504499,1042.782302664353,1087394.9307499703,2206.5828809490363,741.333181579079,549574.8861101597,21.776416669771496,6.756683843470096,45.65277656060983,4158.629020005926,2274.7348998433413,5174418.864565296,2.241394356198515,2.8841695955410214,8.318434255843258,0.05960683898071736,0.17446101164828068,0.030436644585341524,0.09137359713622291,0.06424942143765976,0.004127988155074013,-1.0295447282260284e-05,0.17393603920936584,0.03025374747812748,-3.552549605956301e-05,0.07300134748220444,0.005329197272658348,7.303836734693876,3.9184832729975008,15.354511160761206
4,Alan Walker - Diamond Heart (feat. Sophia Somajo).mp3,89.10290948275862,109606,1336.658536585366,0.28340116143226624,0.29807546734809875,0.08884898573160172,0.3462369441986084,0.2782219350337982,0.07740744203329086,0.22206114335327265,0.18445102858474555,0.03402218194597062,4.981908798217773,47.098663330078125,2218.283935546875,-5.699101448059082,46.57817077636719,2169.526123046875,0.012119486927986145,2.1084887981414795,4.445725440979004,0.1311606764793396,0.07486211508512497,0.00560433603823185,2151.4748346434944,807.4405499105234,651960.2416398084,2395.365406445397,520.9146044143076,271352.0250921146,21.470824587145337,6.600993734172878,43.57311827858959,4515.831026720927,1751.6058318965438,3068122.990333983,1.51953196112976,2.0506150474673026,4.205022072899327,0.05037115327125779,0.16832826381203153,0.02833440439797288,0.08395092849022832,0.0508596736154079,0.0025867064002658186,2.4635692170704715e-06,0.12556156516075134,0.015765706077218056,-2.0662677343352698e-05,0.05171918496489525,0.0026748739182949066,6.85685260770975,1.9210369613183662,3.690383006751302
5,"Alan Walker - Different World feat. Sofia Carson, K-391 & CORSAK (Lyric Video).mp3",129.19921875,163991,1281.1796875,0.3665812313556671,0.29430657625198364,0.08661635220050812,0.39103153347969055,0.29556670784950256,0.08735968172550201,0.22621648554827928,0.17933051887372237,0.032159434999518496,12.622729301452637,90.13125610351562,8123.64306640625,4.888556957244873,41.04662322998047,1684.8251953125,0.013670346699655056,2.5269646644592285,6.385550498962402,0.22024181485176086,0.09688666462898254,0.009387025609612465,2330.009621802377,1223.5566879840187,1497090.9687104216,2480.981244115739,856.5353279788793,733652.7680758863,21.17558913331494,6.878095987240682,47.30820440969638,5239.634983310759,2646.0057196104617,7001346.268211277,2.4764588830186582,3.1423400121727387,9.874300752101767,0.027691341213236742,0.16782304952275617,0.028164575951117474,0.09597145293150154,0.07358007428463148,0.005414027331731888,-2.968595981656108e-05,0.18334649503231049,0.03361593931913376,8.170946966856718e-05,0.10625626146793365,0.011290393769741058,7.022875283446711,3.66626447947321,13.441495233446968
6,Alone_(Alan_Walker)(www.englishsong.in).mp3,95.703125,119899,1275.5212765957447,0.3399465084075928,0.30336901545524597,0.0920327678322792,0.4207356870174408,0.2873975336551666,0.08259733766317368,0.2371965609828198,0.16453305075654795,0.027071124791256784,15.891438484191895,121.84786224365234,14846.90234375,4.242788791656494,37.2430419921875,1387.0440673828125,0.015021045692265034,2.3016228675842285,5.2974677085876465,0.24324557185173035,0.1203121617436409,0.014475016854703426,2434.2886609827074,921.8535971075243,849814.0545000816,2628.926685635695,680.4258394478745,462979.3229883447,20.382546173915532,6.194191231340374,38.36800501041399,5377.54248273631,2316.1919523162014,5364745.159974336,3.011525398907656,3.8515943202819956,14.834778808028526,0.010681036103432904,0.15015586378486295,0.02254678342897832,0.09876640957575464,0.052105764753129134,0.0027150107205084345,-9.280608355766162e-05,0.21309803426265717,0.045410774648189545,-6.657926860498264e-05,0.1001565232872963,0.010031328536570072,4.195845804988662,2.7816701293266184,7.737688708387966
7,Ariana Grande - 7 rings.mp3,69.83741554054055,89059,1290.7101449275362,0.33254897594451904,0.32240840792655945,0.10394718497991562,0.3495735228061676,0.29481279850006104,0.08691458404064178,0.2218745268781846,0.18467546576607047,0.03410502765591506,9.561090469360352,136.61000061035156,18662.291015625,-1.7256914377212524,50.3685417175293,2536.989990234375,0.008618522435426712,3.426281213760376,11.739402770996094,0.16885685920715332,0.1130409687757492,0.012778259813785553,2010.9367705103898,1272.0929528731106,1618220.4807494297,2313.125937565062,964.132109406529,929550.7243886832,21.093797407220688,7.089926304629364,50.267055005075385,4344.023732282798,2780.77379089627,7732702.876135611,1.4688965988011826,1.8684396537586385,3.4910667397377013,-0.03307510775613132,0.16761952120958498,0.028096303890530507,0.07563767566031347,0.0700327291793892,0.004904583156313672,-2.4273835151689127e-05,0.17794989049434662,0.031666163355112076,-1.4684952475363389e-05,0.06371227651834488,0.004059254191815853,16.08214058956916,3.8675718555385257,14.958112057753713
8,Ariana Grande - imagine (lyric video).mp3,123.046875,148471,1237.2583333333334,0.32426005601882935,0.31442663073539734,0.0988641008734703,0.3403915762901306,0.30420997738838196,0.09254370629787445,0.21632591381456315,0.19114505577081384,0.03653643234562753,16.76095199584961,124.9289779663086,15607.2490234375,1.5249707698822021,41.61798858642578,1732.0570068359375,0.014936172403395176,3.756232738494873,14.109284400939941,0.24965126812458038,0.11909842491149902,0.014184434898197651,2418.0975905747496,1181.528140056135,1396008.7457445099,2474.312276659984,699.2534066521381,488955.32671462034,22.516316478463477,7.487307905636572,56.05977967380791,4987.519841149865,2227.990094746392,4963939.862288037,2.4963210280494637,3.158596938822647,9.976734621939796,0.004053186781449037,0.20345291919744946,0.0413930903299639,0.10906944629208591,0.08743219123042525,0.0076443880633536515,-9.04088210518239e-06,0.21971432864665985,0.048274386674165726,8.550344500690699e-05,0.1178724393248558,0.013893911615014076,3.1323718820861677,1.645013749887463,2.7060702373188126
9,"Ariana Grande - thank u, next (Lyrics).mp3",107.666015625,135528,1290.7428571428572,0.3324083089828491,0.31648027896881104,0.10015977174043655,0.382353812456131,0.28197553753852844,0.07951021194458008,0.23744952494619623,0.164167769175801,0.02695105643615908,14.683595657348633,108.95075225830078,11870.2666015625,-0.0528787225484848,46.50072479248047,2162.3173828125,0.012704029679298401,3.242767095565796,10.515538215637207,0.2322993129491806,0.10039326548576355,0.010078808292746544,1930.0253605741032,898.747355540732,807746.8090914588,2365.8573837637646,777.168026835976,603990.1419361243,22.04322373470236,7.61091088816394,57.92596454757241,4177.649738323577,2443.041888138657,5968453.667200095,2.315018644092478,2.9787884180599,8.8731804395678,-0.04142529615213178,0.14109040271946846,0.019906501739541796,0.06501283438951239,0.04160141095682539,0.0017306773935986716,2.7000762656825827e-06,0.1981768161058426,0.039274051785469055,-0.00022469181567430496,0.10993236303329468,0.012085124850273132,5.887419501133787,3.0968793533652605,9.590661729300034
10,Attention_(Charlie_Puth)_(www.englishsong.in).mp3,99.38401442307692,125815,1270.858585858586,0.29745668172836304,0.31188303232192993,0.09727101773023605,0.3774222135543823,0.29648327827453613,0.08790233731269836,0.23579156035574866,0.16654030562700034,0.02773567339833468,8.146960258483887,93.48137664794922,8738.767578125,-5.986781597137451,51.45634078979492,2647.755126953125,0.009685572236776352,3.608555793762207,13.021674156188965,0.15171471238136292,0.11193614453077316,0.012529700994491577,2285.1017881805806,1162.6206970080398,1351686.88511146,2595.376209639537,610.092903149265,372213.3504730984,21.749870264183503,6.7516909302003345,45.58533041694945,5026.640437926301,2465.529338075466,6078834.916910845,1.4210562561878048,2.1429343837311174,4.592167772977064,-0.04993632948261479,0.16230799090558243,0.02634388391180663,0.08695072138641641,0.08140501826608457,0.006626776998901563,-6.863124895062356e-07,0.13565543293952942,0.018402397632598877,-5.909500032430515e-06,0.09902379661798477,0.009805712848901749,2.9129433106575964,1.7214973554171447,2.963553144708223
11,"Bad Bunny, Drake - MIA (Lyrics Letra).mp3",129.19921875,155836,1256.741935483871,0.48175692558288574,0.3058486878871918,0.09354342520236969,0.34304988384246826,0.2739238440990448,0.07503426820039749,0.2229774303447729,0.1833422997842431,0.03361439889017527,24.170654296875,222.4984130859375,49505.546875,6.396458148956299,43.338191986083984,1878.19873046875,0.013174034655094147,3.8835654258728027,15.082079887390137,0.2936418950557709,0.13401657342910767,0.01796044036746025,1847.516391688364,972.5878366950085,945927.1000870765,2309.8214260743266,741.0138360148717,549101.5051654751,22.592719594226452,8.046798687272998,64.75096911349846,4367.161092374347,2333.4005199572853,5444757.986536928,2.4841524992134767,3.286770996962126,10.802863586471407,-0.030735664873212918,0.13307692844863334,0.017709468885322675,0.047667512214589786,0.04662070061409331,0.0021734897257489204,3.659072535810992e-05,0.2788698077201843,0.07776837050914764,-0.0006320008542388678,0.11734498292207718,0.0137698445469141,4.310784580498867,2.6881575624941565,7.226191080794526
12,Baitikochi Chuste.mp3,184.5703125,230758,1289.1508379888269,0.3233901858329773,0.30721423029899597,0.09438058733940125,0.3912305533885956,0.27234312891960144,0.074170783162117,0.24404603579310566,0.15419100410530936,0.02377486574700353,10.8341064453125,75.16197204589844,5649.32177734375,-2.813580274581909,51.97098922729492,2700.98388671875,0.010565455071628094,3.663231134414673,13.419261932373047,0.1882922500371933,0.11056629568338394,0.012224906124174595,1753.2575256354348,884.2385564079216,781877.8246383652,2102.036620718147,575.923734123066,331688.147526256,22.012729136351453,7.1102117250645955,50.55511077524605,3642.0571436453897,1834.1251003909447,3364014.883884093,1.9613285204275157,2.6669747045224796,7.112754074562766,-0.011956631459551045,0.11933342681367112,0.014240466755093804,0.06766323408475232,0.05221564211793445,0.00272647328178821,-0.0004985685809515417,0.1735638678073883,0.030124418437480927,-0.0002965586318168789,0.0808306410908699,0.006533592939376831,3.870766439909297,2.258778898877949,5.10208211401628
13,Bebe Rexha - I Got You [Official Music Video].mp3,198.76802884615384,226129,1675.0296296296297,0.3536313772201538,0.3134794235229492,0.09826935827732086,0.46135029196739197,0.27852576971054077,0.07757660001516342,0.250595774517758,0.1433007017679199,0.020535091127178322,3.0324227809906006,27.757915496826172,770.5018920898438,-1.4148688316345215,55.718475341796875,3104.548583984375,0.01119338721036911,2.2651703357696533,5.130996227264404,0.1055518090724945,0.05488865077495575,0.003012764034792781,2252.2972434160174,1396.6582094116052,1950654.153916831,2346.1263507907897,1083.8521084924394,1174735.3930835067,20.49957584498758,7.243687118581916,52.47100307190958,5000.994759668876,3197.54095796015,10224268.177832713,1.1189347173692004,1.3859376576771412,1.9208231909676008,0.02718386240720693,0.12069316584253398,0.01456684028109341,0.10070422854585913,0.08453090369145813,0.007145473678894571,-0.002279796404764056,0.09307178109884262,0.008662356063723564,-0.0007532661547884345,0.04621966928243637,0.0021362577099353075,14.447455782312923,5.407276860922052,29.238643050663047
14,Chris Brown - Undecided.mp3,129.19921875,155478,1264.0487804878048,0.3127809464931488,0.30332571268081665,0.09200648218393326,0.2891447842121124,0.28070393204689026,0.0787947028875351,0.2078736159385855,0.2003045010226949,0.04012189312995078,14.111660957336426,133.32899475097656,17776.62109375,-3.17948317527771,43.73911666870117,1913.1103515625,0.01286061480641365,3.4953229427337646,12.217283248901367,0.2157527655363083,0.12438634783029556,0.015471963211894035,2333.7204397114174,1139.7660576910173,1299066.6662645233,2572.8254974925785,722.2865647507926,521697.8816195009,22.89498849259199,6.302088050467882,39.71631379585007,5148.343868668972,2508.1393195936125,6290762.846491509,1.897005275378457,2.5934352192955665,6.725906236682644,0.0010273672614163358,0.20556246342264917,0.04225592636838797,0.08391086826383513,0.07024805000076345,0.004934788528909761,-0.000154065404785797,0.21729709208011627,0.04721802845597267,8.211395470425487e-05,0.09515982866287231,0.009055392816662788,3.0870929705215424,1.8188425549662262,3.308188239756069
15,"David Guetta, Anne-Marie - Don't Leave Me Alone (Lyrics).mp3",129.19921875,152875,1402.5229357798164,0.2974381744861603,0.311982125043869,0.09733284264802933,0.38913676142692566,0.28106099367141724,0.07899527996778488,0.24452758266220992,0.15342618632655067,0.02353959465070944,11.349645614624023,88.75711059570312,7877.82421875,-1.0109152793884277,46.9648323059082,2205.695556640625,0.012221472337841988,2.9377098083496094,8.630139350891113,0.20665434002876282,0.09395799040794373,0.008828104473650455,2027.2952424740222,1046.1058193374236,1094337.3852516222,2242.5638353611116,769.0629171156972,591457.7704825058,22.57034261034567,7.260219666007124,52.7107895986766,4189.712165383731,2222.864850432677,4941128.143289087,2.145532900617518,2.8040620382189476,7.862763914180598,0.04750857678851362,0.1404484678274638,0.019725772115082137,0.0879032855432469,0.06926137750070516,0.0047971384132951865,-2.512435457902029e-05,0.17380517721176147,0.03020823933184147,3.845761966658756e-06,0.09789834171533585,0.009584085084497929,3.1149569160997728,1.7635746633804874,3.1101955933175995
16,"David Guetta, Bebe Rexha & J Balvin - Say My Name (Official Video).mp3",129.19921875,142774,1199.781512605042,0.34201517701148987,0.3104884922504425,0.096403107047081,0.4334208369255066,0.2779173254966736,0.0772380381822586,0.23665795797860983,0.16530681854880602,0.027326344258727875,19.554519653320312,196.99349975585938,38806.4375,2.6308212280273438,38.33823776245117,1469.8204345703125,0.005310569889843464,4.149713516235352,17.220123291015625,0.26233360171318054,0.13112978637218475,0.017195021733641624,2336.187064740883,980.2338107985106,960858.3238325702,2607.810558497627,716.9661499626584,514040.46019227715,21.079026134381778,6.567708751769213,43.134798248065906,5260.647356251814,2339.8478667749337,5474888.039651209,2.7199699932889256,3.4001162461005388,11.560790486996819,-0.004191053251431636,0.10626403337700449,0.011292044789549125,0.0874437267197175,0.06112228358822384,0.003735933551039257,3.773496018766309e-06,0.19709567725658417,0.038846708834171295,-0.00010465842933626845,0.17408089339733124,0.030304156243801117,3.4295873015873015,1.4866955629156238,2.210263696793003
17,"Dimitri Vegas, MOGUAI & Like Mike - Body Talk (Mammoth) ft. Julian Perretta .mp3",129.19921875,118545,1097.638888888889,0.3776347041130066,0.3104410767555237,0.09637366235256195,0.48407816886901855,0.2678931951522827,0.07176675647497177,0.26321236657909286,0.11854359288112772,0.014052583413166553,3.908674716949463,23.67282485961914,560.4026489257812,-7.496230602264404,40.80413055419922,1664.97705078125,0.010132658295333385,4.122494220733643,16.994958877563477,0.12385696172714233,0.06893868744373322,0.004752542357891798,3000.326395871168,998.3280512337283,996658.8978801336,2511.096705559475,590.6927431400618,348917.9167983311,19.847819826395448,7.822971957797456,61.19889025248537,5934.376615636489,1933.5685190764461,3738687.2179634813,1.7232533357181907,2.359679389279911,5.568086820192414,0.009100389260296549,0.1021146806535159,0.010427408004969533,0.15617025747387772,0.08833056596139964,0.007802288883061172,6.926949822627648e-07,0.09114295989274979,0.008307038806378841,-6.858458164060721e-06,0.08548730611801147,0.007308079395443201,4.4117913832199545,2.6520197278945594,7.033208637141934
18,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B.mp3",95.703125,120424,1450.8915662650602,0.35953983664512634,0.33547064661979675,0.11254055798053741,0.4613799750804901,0.2894499599933624,0.08378128707408905,0.2393968894532569,0.16131479365959722,0.02602246265343843,12.248579978942871,155.03506469726562,24035.869140625,-2.394563913345337,56.63459396362305,3207.477294921875,0.007438001222908497,3.710728406906128,13.76950454711914,0.19411073625087738,0.13410130143165588,0.01798315905034542,1865.614589526432,1231.0181730322333,1515405.7423356178,1911.2218173244578,891.5498391495499,794861.1156875883,21.183264047566556,7.671924667982572,58.858428111199494,3703.785937046488,2553.317335121122,6519429.413830028,1.7932547810899326,2.877206709331632,8.278318448222958,-0.02332115464873499,0.12185451355953354,0.014848522474830542,0.078547899937113,0.06831597501956052,0.004667072442873218,5.979499110253528e-05,0.1596575379371643,0.0254905316978693,0.0001827532541938126,0.13528726994991302,0.018302645534276962,14.827102040816328,3.0344800752621635,9.208069327163065
19,Drake - In My Feelings.mp3,117.45383522727273,148623,1315.2477876106195,0.31861555576324463,0.31396275758743286,0.09857261180877686,0.36207377910614014,0.3004789650440216,0.09028761088848114,0.2260170855720489,0.17958176511787177,0.03224961036285046,0.8129180073738098,5.3672919273376465,28.807825088500977,-10.680425643920898,77.85314178466797,6061.111328125,0.008415143936872482,3.0996906757354736,9.608081817626953,0.05217666178941727,0.028574857860803604,0.0008165224571712315,1374.3253231960614,901.7845282321462,813215.3353588744,1461.569406191295,657.1242518047735,431812.28230998345,22.52290585868528,7.598013615932253,57.7298109078919,2578.592740935807,1774.109521693092,3147464.5949620917,0.5382996715039386,0.7174144873665662,0.514683546683433,-0.03630795036623009,0.17292839851385108,0.029904231012565292,0.07168248415731424,0.06299198604932182,0.003967990306437956,-0.00017993393703363836,0.0485214926302433,0.0023543352726846933,-5.725831215386279e-05,0.02374912239611149,0.0005640208255499601,3.7233197278911563,2.6470776305829156,7.007019982332463
20,Drake_-_Gods_Plan_NaijaExclusive.net.mp3,151.99908088235293,192920,1484.0,0.43855851888656616,0.3077269494533539,0.09469588100910187,0.4342857897281647,0.2755708694458008,0.07593930512666702,0.24241865538813684,0.15673713297473918,0.024566528853141072,10.553336143493652,152.0695037841797,23125.134765625,-4.188615322113037,46.21051788330078,2135.412109375,0.012633828446269035,3.9722461700439453,15.778738975524902,0.16561026871204376,0.13831108808517456,0.019129956141114235,2381.6957864950377,1134.108239165802,1286201.4981437556,2399.2422190383954,767.494105092665,589047.2013519907,21.487030081396334,6.867123799639266,47.15738927957204,4999.6322679076775,2398.994157704791,5755172.96870172,1.4730630189654983,2.1392393392984834,4.576344950802212,0.03003504428042099,0.09795139115210133,0.009594475028631956,0.09322241437693499,0.06945434651455835,0.004823906249764344,-2.9778258976875804e-05,0.1833985447883606,0.03363502770662308,-0.0003128053213004023,0.08726826310157776,0.007615749724209309,8.42419954648526,4.814766079987257,23.181972404995857
21,Eminem - Not Afraid.mp3,112.34714673913044,140577,1277.9727272727273,0.406080424785614,0.29380717873573303,0.08632265776395798,0.514069676399231,0.2702648639678955,0.0730431005358696,0.25432869716286266,0.13656590765185223,0.01865024713277423,1.7692267894744873,14.976486206054688,224.29513549804688,-2.882723331451416,40.2044563293457,1616.398193359375,0.010835370980203152,3.3130383491516113,10.97622299194336,0.08535249531269073,0.042816273868083954,0.0018332332838326693,2655.1161245919375,1135.8779970566554,1290218.8241974395,2473.0464277979963,566.9158550181605,321393.586670972,18.976781767275103,7.021013333696708,49.29462823194697,5220.4559326171875,2143.571476293346,4594898.673978435,1.1846257557816655,1.4681906074483724,2.1555836597996207,0.03050041383499539,0.10381536883083341,0.010777630805481978,0.14209059960332818,0.08572287994210685,0.0073484121455688655,-5.74797638819291e-07,0.04645397886633873,0.0021579721942543983,-2.2795400582253933e-05,0.0651656836271286,0.004246566444635391,4.765895691609977,2.6246137806436867,6.888597497544747
22,Eminem - Venom.mp3,135.99917763157896,172994,1362.1574803149606,0.5586308836936951,0.27663668990135193,0.07652785629034042,0.5794708132743835,0.22794543206691742,0.051959119737148285,0.27067946695449835,0.10032925546699713,0.010065959502561974,3.190852165222168,38.66421890258789,1494.921875,-0.9363929033279419,60.67647933959961,3681.63525390625,0.011049256660044193,2.51859188079834,6.3433051109313965,0.08479874581098557,0.08648533374071121,0.007479713298380375,2039.0482129469397,1084.7304365773675,1176640.1200373261,2226.5994216030276,554.0269414458598,306945.8518478542,18.431642922177993,7.498052548624105,56.22079202192844,4124.3083942047215,2029.5349100036885,4119011.95092368,0.9980848169899806,1.7135669256034143,2.936311608521937,-0.012933449930775083,0.0687823128670369,0.0047310065633389495,0.09255688552147832,0.0877405827375671,0.007698409859127858,0.0009772572666406631,0.08625650405883789,0.007440184708684683,0.00022970711870584637,0.05911979079246521,0.0034951497800648212,9.708263038548754,6.676671347799493,44.5779402865267
23,End Game.mp3,161.4990234375,205163,1290.3333333333333,0.4711785614490509,0.3035181760787964,0.09212328493595123,0.33059409260749817,0.28738126158714294,0.08258799463510513,0.21751982636183975,0.18978529572347913,0.03601845847284843,16.87348175048828,145.09957885742188,21053.88671875,1.814151406288147,37.58608627319336,1412.7139892578125,0.010408097878098488,3.0386712551116943,9.233522415161133,0.24040935933589935,0.1292893886566162,0.016715744510293007,2368.064179859778,828.2014238869543,685917.5985283785,2501.730938783622,486.1479923870512,236339.8705019604,19.825588593091762,7.435584337229233,55.287914436048695,5058.80274344524,1629.2221042975884,2654364.665131862,2.524230397924387,3.2843925460648067,10.787234396646063,0.027745630764021943,0.18608013166447926,0.03462581540026993,0.08020208494582043,0.05589830969846272,0.0031246210271452515,-7.923497832962312e-06,0.21728244423866272,0.0472116619348526,-0.0003202298248652369,0.11860164254903793,0.014066348783671856,4.1505668934240365,2.6538577217858683,7.042960807482478
24,Fire on Fire.mp3,112.34714673913044,139810,1248.3035714285713,0.27474936842918396,0.29934367537498474,0.0896066352725029,0.32263484597206116,0.2781766951084137,0.07738228142261505,0.21931510394462742,0.18770780089034825,0.03523421851509062,3.068087339401245,24.15638542175293,583.5309448242188,-6.792400360107422,55.99995040893555,3135.99462890625,0.012581959366798401,2.821981906890869,7.963582515716553,0.09815426170825958,0.06564492732286453,0.004309256095439196,1951.5787669090287,1112.9027740694698,1238552.5845315217,2150.2766940845586,672.5356401782461,452304.1873099634,21.687314681491674,5.992137858942626,35.90571612057352,4019.4048618753627,2224.8976549619683,4950169.575055267,1.04996425276711,1.5389065130990913,2.368233256058804,-0.024908246195615522,0.17692095396768698,0.03130102395283641,0.08568164364841331,0.07928537502151399,0.006286170692302116,-1.830989049267373e-06,0.09738394618034363,0.009483632631599903,-2.5748736334207933e-06,0.04041441157460213,0.0016333245439454913,2.7387936507936512,1.4268747151441667,2.035971452717747
25,Friction - Imagine Dragons (Audio).mp3,135.99917763157896,152442,1209.857142857143,0.37998977303504944,0.2967592775821686,0.08806606382131577,0.39296796917915344,0.26904577016830444,0.07238562405109406,0.23877141932654025,0.16223915263006897,0.02632154264612281,3.5534920692443848,30.069053649902344,904.1480102539062,-5.761323928833008,60.69789505004883,3684.234619140625,0.011286492459475994,2.8849453926086426,8.32291030883789,0.09741663932800293,0.08045720309019089,0.006473361048847437,1591.1646071681628,693.326008798664,480700.9544766851,1698.4286786630396,641.2851643448608,411246.6620088152,20.94371436157783,7.057700881551619,49.8111417334545,3003.4026721682712,1616.5002954033712,2613073.2050391864,1.2124961176908062,2.0304872427932334,4.122878443146067,0.06843744522795368,0.11293924234002645,0.012755272460339221,0.07650879662103328,0.040885051245855834,0.0016715874153762577,1.2932133586218697e-06,0.0911746695637703,0.008312820456922054,1.9631299437605776e-05,0.05471963807940483,0.0029942388646304607,3.428426303854875,1.7804766127550296,3.1700969685676235
26,Gaali Vaaluga.mp3,112.34714673913044,136163,1260.7685185185185,0.29851841926574707,0.2987273037433624,0.0892379954457283,0.37078920006752014,0.27932000160217285,0.0780196562409401,0.2342062516204059,0.16876245149692648,0.028480765035252462,8.9439697265625,53.01832962036133,2810.943359375,-2.245363473892212,44.251243591308594,1958.172607421875,0.013534137047827244,2.586106538772583,6.687946796417236,0.17226675152778625,0.0996038168668747,0.009920920245349407,1851.723088951023,529.5152321006846,280386.3810266419,2300.9759570482315,395.786363525799,156646.84555297592,23.442191522303293,7.199268089161218,51.82946101961502,4103.0126896436,1479.8487249349193,2189952.2486915067,1.9288051707901674,2.628703168389032,6.910080347498534,0.03314644744636686,0.15515004249874714,0.024071535687363043,0.07239884414909056,0.03221724848684332,0.0010379511000630083,4.955926215188811e-06,0.15506772696971893,0.024046000093221664,6.404626765288413e-05,0.07243043929338455,0.005246168002486229,1.8018684807256236,1.0164772184428177,1.0332259356132476
27,Hope.mp3,103.359375,127328,1248.313725490196,0.3032699525356293,0.30878201127052307,0.09534633159637451,0.40768444538116455,0.289894700050354,0.08403894305229187,0.2359735385040405,0.16628235763067425,0.02764982245921545,13.327073097229004,127.77426147460938,16326.2626953125,-5.60703182220459,48.582237243652344,2360.233642578125,0.006926562637090683,3.8279476165771484,14.653182983398438,0.21070648729801178,0.11441472172737122,0.013090728782117367,1947.4751438595868,1020.1709235913906,1040748.7133413111,2457.92311882352,671.3637107965226,450729.2321744768,21.06811652141157,6.947305300803385,48.26505094257081,4298.407341452206,2615.3828548224624,6840227.477299294,2.064822756702481,2.7775609914984756,7.714845061493995,-0.012910637035612717,0.15979535341362744,0.025534554972586096,0.06813545345152863,0.06417716711531868,0.004118708778947541,9.87041971711733e-07,0.17637690901756287,0.031108811497688293,0.0002448786108288914,0.10707239806652069,0.0114644980058074,5.512417233560091,3.2315920889609915,10.443187429435266
